http://ted.europa.eu/udl?uri=TED:NOTICE:488952-2017:TEXT:PL:HTML&src=0 	  488952-2017 	  Norwegia-Oslo: System pozyskiwania danych 	  NO 	  07/12/2017 	6816000	 NOK 	 bez Vat 	  Wartosc bez VAT: 6 816 000.00 NOK
http://ted.europa.eu/udl?uri=TED:NOTICE:362207-2017:TEXT:PL:HTML&src=0 	  362207-2017 	  Zjednoczone Królestwo-Harrow: Urz¹dzenia i przyrz¹dy u¿ywane na salach operacyjnych 	  UK 	  15/09/2017 	0	  	 z Vat 	  Brak wartosci w ofercie
http://ted.europa.eu/udl?uri=TED:NOTICE:361570-2017:TEXT:PL:HTML&src=0 	  361570-2017 	  Szwajcaria-St. Gallen: Pakiety oprogramowania i systemy informatyczne 	  CH 	  14/09/2017 	338430	 CHF 	 bez Vat 	  Wartosc bez VAT: 338 430.00 CHF
http://ted.europa.eu/udl?uri=TED:NOTICE:361512-2017:TEXT:PL:HTML&src=0 	  361512-2017 	  Norwegia-Troms?: Pakiety oprogramowania i systemy informatyczne 	  NO 	  14/09/2017 	5000000	 NOK 	 bez Vat 	  Wartosc bez VAT: 5 000 000.00 NOK
http://ted.europa.eu/udl?uri=TED:NOTICE:361482-2017:TEXT:PL:HTML&src=0 	  361482-2017 	  By³a jugos³owiañska republika Macedonii-Skopje: Pakiety oprogramowania do planowania zasobów przedsiêbiorstwa 	  MK 	  14/09/2017 	7056400	 MKD 	 z Vat 	  Wartosc: 7 056 400 MKD
http://ted.europa.eu/udl?uri=TED:NOTICE:360787-2017:TEXT:PL:HTML&src=0 	  360787-2017 	  Zjednoczone Królestwo-Winchester: System informacji pasa¿erskiej czasu rzeczywistego 	  UK 	  14/09/2017 	6000000	 GBP 	 bez Vat 	  Wartosc bez VAT: 6 000 000.00 GBP
http://ted.europa.eu/udl?uri=TED:NOTICE:360761-2017:TEXT:PL:HTML&src=0 	  360761-2017 	  Zjednoczone Królestwo-Manchester: Us³ugi informatyczne: konsultacyjne, opracowywania oprogramowania, internetowe i wsparcia 	  UK 	  14/09/2017 	624000	 GBP 	 bez Vat 	  Wartosc bez VAT: 624 000.00 GBP
http://ted.europa.eu/udl?uri=TED:NOTICE:360690-2017:TEXT:PL:HTML&src=0 	  360690-2017 	  Irlandia-Limerick: Biblioteczny system zarz¹dzania 	  IE 	  14/09/2017 	187150	 EUR 	 bez Vat 	  Wartosc bez VAT: 187 150.00 EUR
http://ted.europa.eu/udl?uri=TED:NOTICE:360204-2017:TEXT:PL:HTML&src=0 	  360204-2017 	  Szwecja-Växjö: Pakiety oprogramowania i systemy informatyczne 	  SE 	  14/09/2017 	8687800	 SEK 	 bez Vat 	  Wartosc bez VAT: 8 687 800.00 SEK
http://ted.europa.eu/udl?uri=TED:NOTICE:358250-2017:TEXT:PL:HTML&src=0 	  358250-2017 	  Hiszpania-Madryt: System zarz¹dzania baz¹ danych 	  ES 	  13/09/2017 	381747	 EUR 	 bez Vat 	  Wartosc bez VAT: 381 747.00 EUR
http://ted.europa.eu/udl?uri=TED:NOTICE:358179-2017:TEXT:PL:HTML&src=0 	  358179-2017 	  Francja-Bron: System automatyzacji 	  FR 	  13/09/2017 	1187236	 EUR 	 bez Vat 	  Wartosc bez VAT: 1 187 236.00 EUR
http://ted.europa.eu/udl?uri=TED:NOTICE:357663-2017:TEXT:PL:HTML&src=0 	  357663-2017 	  Szwajcaria-Berno: Pakiety oprogramowania do optycznego rozpoznawania znaków (OCR) 	  CH 	  12/09/2017 	660400	 CHF 	 bez Vat 	  Wartosc bez VAT: 660 400.00 CHF
http://ted.europa.eu/udl?uri=TED:NOTICE:357544-2017:TEXT:PL:HTML&src=0 	  357544-2017 	  Portugalia-Alfragide: System zarz¹dzania dokumentacj¹ 	  PT 	  12/09/2017 	133333,33	 EUR 	 z Vat 	  Pocz¹tkowa szacunkowa ca³kowita opisWartosci zamówienia Wartosc: 133 333,33 EUR
http://ted.europa.eu/udl?uri=TED:NOTICE:355422-2017:TEXT:PL:HTML&src=0 	  355422-2017 	  Szwecja-Jönköping: Pakiety oprogramowania administracyjnego 	  SE 	  09/09/2017 	0	  	 z Vat 	  Brak wartosci w ofercie
http://ted.europa.eu/udl?uri=TED:NOTICE:354916-2017:TEXT:PL:HTML&src=0 	  354916-2017 	  Zjednoczone Królestwo-Edynburg: Dostawcy wyszukiwarek stron WWW 	  UK 	  09/09/2017 	152445	 GBP 	 bez Vat 	  Wartosc bez VAT: 152 445.00 GBP
http://ted.europa.eu/udl?uri=TED:NOTICE:354190-2017:TEXT:PL:HTML&src=0 	  354190-2017 	  Polska-Jas³o: Pomoce dydaktyczne 	  PL 	  09/09/2017 	376703,23	 PLN 	 bez Vat 	  Wartosc bez VAT: 376 703.23 PLN
http://ted.europa.eu/udl?uri=TED:NOTICE:353560-2017:TEXT:PL:HTML&src=0 	  353560-2017 	  Norwegia-Molde: Us³ugi opracowywania oprogramowania do serwera sieci WWW 	  NO 	  08/09/2017 	1664000	 NOK 	 z Vat 	  Najtansza oferta: 1 664 000.00 NOK / Najdrozsza oferta: 2 249 000.00 NOK brana pod uwage
http://ted.europa.eu/udl?uri=TED:NOTICE:352842-2017:TEXT:PL:HTML&src=0 	  352842-2017 	  Niderlandy-Haga: Pakiety oprogramowania i systemy informatyczne 	  NL 	  08/09/2017 	1599500	 EUR 	 bez Vat 	  Wartosc bez VAT: 1 599 500.00 EUR
http://ted.europa.eu/udl?uri=TED:NOTICE:352823-2017:TEXT:PL:HTML&src=0 	  352823-2017 	  Polska-Mrozy: Pakiety oprogramowania do kopii zapasowych i odzyskiwania 	  PL 	  08/09/2017 	1957770	 PLN 	 z Vat 	  Najtansza oferta: 1 957 770.00 PLN / Najdrozsza oferta: 1 957 770.00 PLN brana pod uwage
http://ted.europa.eu/udl?uri=TED:NOTICE:352230-2017:TEXT:PL:HTML&src=0 	  352230-2017 	  Irlandia-Naas: Pakiety oprogramowania i systemy informatyczne 	  IE 	  08/09/2017 	27000000	 EUR 	 bez Vat 	  Wartosc bez VAT: 27 000 000.00 EUR
http://ted.europa.eu/udl?uri=TED:NOTICE:352123-2017:TEXT:PL:HTML&src=0 	  352123-2017 	  Szwecja-Sztokholm: Systemy informacji medycznej 	  SE 	  08/09/2017 	12000000	 SEK 	 bez Vat 	  Wartosc bez VAT: 12 000 000.00 SEK
http://ted.europa.eu/udl?uri=TED:NOTICE:350791-2017:TEXT:PL:HTML&src=0 	  350791-2017 	  Francja-Courbevoie: Pakiety oprogramowania do zarz¹dzania relacjami z klientami 	  FR 	  07/09/2017 	656333	 EUR 	 bez Vat 	  Wartosc bez VAT: 656 333.00 EUR
http://ted.europa.eu/udl?uri=TED:NOTICE:350722-2017:TEXT:PL:HTML&src=0 	  350722-2017 	  Republika Czeska-Praga: Systemy informacyjne 	  CZ 	  07/09/2017 	0	  	 z Vat 	  Brak wartosci w ofercie
http://ted.europa.eu/udl?uri=TED:NOTICE:350365-2017:TEXT:PL:HTML&src=0 	  350365-2017 	  Republika Czeska-Praga: Pakiety oprogramowania zapewniaj¹ce zgodnoœæ 	  CZ 	  07/09/2017 	25997357,6	 CZK 	 bez Vat 	  Wartosc bez VAT: 25 997 357.60 CZK
http://ted.europa.eu/udl?uri=TED:NOTICE:350302-2017:TEXT:PL:HTML&src=0 	  350302-2017 	  Niemcy-Plauen: Przemys³owe specyficzne pakiety oprogramowania 	  DE 	  07/09/2017 	836031,65	 EUR 	 bez Vat 	  Wartosc bez VAT: 836 031.65 EUR
http://ted.europa.eu/udl?uri=TED:NOTICE:350218-2017:TEXT:PL:HTML&src=0 	  350218-2017 	  Polska-Warszawa: Maszyny do przetwarzania danych (sprzêt) 	  PL 	  07/09/2017 	267128	 PLN 	 bez Vat 	  Wartosc bez VAT: 267 128.00 PLN
http://ted.europa.eu/udl?uri=TED:NOTICE:349609-2017:TEXT:PL:HTML&src=0 	  349609-2017 	  Francja-Corte: Pakiety oprogramowania do zarz¹dzania dokumentami 	  FR 	  06/09/2017 	0	  	 z Vat 	  Brak wartosci w ofercie
http://ted.europa.eu/udl?uri=TED:NOTICE:349511-2017:TEXT:PL:HTML&src=0 	  349511-2017 	  Rumunia-Petrosani: Analityczne, naukowe, matematyczne lub prognozuj¹ce pakiety oprogramowania 	  RO 	  06/09/2017 	667150	 RON 	 z Vat 	  Wartosc: 667 150 RON
http://ted.europa.eu/udl?uri=TED:NOTICE:349012-2017:TEXT:PL:HTML&src=0 	  349012-2017 	  Francja-Tulon: Komputerowy system steruj¹cy 	  FR 	  06/09/2017 	72792,2	 EUR 	 bez Vat 	  Wartosc bez VAT: 72 792.20 EUR
http://ted.europa.eu/udl?uri=TED:NOTICE:348954-2017:TEXT:PL:HTML&src=0 	  348954-2017 	  S³owenia-Ljubljana: Pakiety oprogramowania do tworzenia dokumentów 	  SI 	  06/09/2017 	2019734,4	 EUR 	 bez Vat 	  Wartosc bez VAT: 2 019 734.40 EUR
http://ted.europa.eu/udl?uri=TED:NOTICE:348453-2017:TEXT:PL:HTML&src=0 	  348453-2017 	  Francja-Marne-la-Vallée: Aparatura do anestezji i resuscytacji 	  FR 	  06/09/2017 	109900000	 EUR 	 bez Vat 	  Wartosc bez VAT: 109 900 000.00 EUR
http://ted.europa.eu/udl?uri=TED:NOTICE:348087-2017:TEXT:PL:HTML&src=0 	  348087-2017 	  Luksemburg-Luksemburg: AO 10659 — CORDIS — Us³ugi w zakresie danych, us³ugi redakcyjne, us³ugi w zakresie t³umaczeñ pisemnych, us³ugi informatyczne i us³ugi monitorowania 	  LU 	  06/09/2017 	31000000	 EUR 	 bez Vat 	  Wartosc bez VAT: 31 000 000.00 EUR
http://ted.europa.eu/udl?uri=TED:NOTICE:347841-2017:TEXT:PL:HTML&src=0 	  347841-2017 	  Niemcy-Andernach: Systemy informacji medycznej 	  DE 	  05/09/2017 	299000	 EUR 	 z Vat 	  Wartosc: 299 000 EUR
http://ted.europa.eu/udl?uri=TED:NOTICE:347641-2017:TEXT:PL:HTML&src=0 	  347641-2017 	  Niemcy-Münster: Pakiety oprogramowania dla sprzeda¿y lub marketingu 	  DE 	  05/09/2017 	0	  	 z Vat 	  Brak wartosci w ofercie
http://ted.europa.eu/udl?uri=TED:NOTICE:347432-2017:TEXT:PL:HTML&src=0 	  347432-2017 	  Republika Czeska-Praga: Pakiety oprogramowania do zarz¹dzania projektami 	  CZ 	  05/09/2017 	2841000	 CZK 	 bez Vat 	  Wartosc bez VAT: 2 841 000.00 CZK
http://ted.europa.eu/udl?uri=TED:NOTICE:346783-2017:TEXT:PL:HTML&src=0 	  346783-2017 	  Francja-Saint-Maur-des-Fossés: Pakiety oprogramowania do zarz¹dzania relacjami z klientami 	  FR 	  05/09/2017 	207886,24	 EUR 	 bez Vat 	  Wartosc bez VAT: 207 886.24 EUR
http://ted.europa.eu/udl?uri=TED:NOTICE:345402-2017:TEXT:PL:HTML&src=0 	  345402-2017 	  Republika Czeska-Praga: Systemy baz danych 	  CZ 	  02/09/2017 	15000000	 CZK 	 bez Vat 	  Wartosc bez VAT: 15 000 000.00 CZK
http://ted.europa.eu/udl?uri=TED:NOTICE:345354-2017:TEXT:PL:HTML&src=0 	  345354-2017 	  Niemcy-Schwerin: Pakiety oprogramowania dla baz danych 	  DE 	  02/09/2017 	650000	 EUR 	 bez Vat 	  Wartosc bez VAT: 650 000.00 EUR
http://ted.europa.eu/udl?uri=TED:NOTICE:345327-2017:TEXT:PL:HTML&src=0 	  345327-2017 	  Niemcy-Lehrte: Urz¹dzenia fotokopiuj¹ce 	  DE 	  02/09/2017 	352741,56	 EUR 	 bez Vat 	  Wartosc bez VAT: 352 741.56 EUR
http://ted.europa.eu/udl?uri=TED:NOTICE:344791-2017:TEXT:PL:HTML&src=0 	  344791-2017 	  W³ochy-Rzym: Pakiety oprogramowania do zarz¹dzania dokumentami 	  IT 	  01/09/2017 	0	  	 z Vat 	  Brak wartosci w ofercie
http://ted.europa.eu/udl?uri=TED:NOTICE:344410-2017:TEXT:PL:HTML&src=0 	  344410-2017 	  Bu³garia-Plovdiv: System pozyskiwania danych 	  BG 	  01/09/2017 	98106	 BGN 	 bez Vat 	  Wartosc bez VAT: 98 106.00 BGN
http://ted.europa.eu/udl?uri=TED:NOTICE:344159-2017:TEXT:PL:HTML&src=0 	  344159-2017 	  Finlandia-Lahti: Pakiety oprogramowania do planowania zasobów przedsiêbiorstwa 	  FI 	  01/09/2017 	209000	 EUR 	 bez Vat 	  Wartosc bez VAT: 209 000.00 EUR
http://ted.europa.eu/udl?uri=TED:NOTICE:344089-2017:TEXT:PL:HTML&src=0 	  344089-2017 	  Szwecja-Eskilstuna: Pakiety oprogramowania i systemy informatyczne 	  SE 	  01/09/2017 	3400000	 SEK 	 bez Vat 	  Wartosc bez VAT: 3 400 000.00 SEK
http://ted.europa.eu/udl?uri=TED:NOTICE:344077-2017:TEXT:PL:HTML&src=0 	  344077-2017 	  Szwecja-Göteborg: Systemy informacji finansowej 	  SE 	  01/09/2017 	4500000	 SEK 	 bez Vat 	  Wartosc bez VAT: 4 500 000.00 SEK
http://ted.europa.eu/udl?uri=TED:NOTICE:343576-2017:TEXT:PL:HTML&src=0 	  343576-2017 	  Francja-Hayange: Pakiety oprogramowania do zarz¹dzania inwestycjami 	  FR 	  01/09/2017 	263500	 EUR 	 bez Vat 	  Wartosc bez VAT: 263 500.00 EUR
http://ted.europa.eu/udl?uri=TED:NOTICE:343533-2017:TEXT:PL:HTML&src=0 	  343533-2017 	  Polska-Warszawa: Urz¹dzenia komputerowe 	  PL 	  01/09/2017 	0	  	 z Vat 	  Brak wartosci w ofercie
http://ted.europa.eu/udl?uri=TED:NOTICE:343471-2017:TEXT:PL:HTML&src=0 	  343471-2017 	  Hiszpania-Santiago de Compostela: Biblioteczny system zarz¹dzania 	  ES 	  01/09/2017 	337780	 EUR 	 bez Vat 	  Wartosc bez VAT: 337 780.00 EUR
http://ted.europa.eu/udl?uri=TED:NOTICE:343422-2017:TEXT:PL:HTML&src=0 	  343422-2017 	  Finlandia-Helsinki: Pakiety oprogramowania do opracowywania harmonogramów i kontroli produkcji 	  FI 	  01/09/2017 	164090	 EUR 	 bez Vat 	  Wartosc bez VAT: 164 090.00 EUR
http://ted.europa.eu/udl?uri=TED:NOTICE:343410-2017:TEXT:PL:HTML&src=0 	  343410-2017 	  Polska-Warszawa: Urz¹dzenia komputerowe 	  PL 	  01/09/2017 	0	  	 z Vat 	  Brak wartosci w ofercie
http://ted.europa.eu/udl?uri=TED:NOTICE:342644-2017:TEXT:PL:HTML&src=0 	  342644-2017 	  Niemcy-Moguncja: Pakiety oprogramowania do zarz¹dzania dokumentami 	  DE 	  31/08/2017 	0	  	 z Vat 	  Brak wartosci w ofercie
http://ted.europa.eu/udl?uri=TED:NOTICE:342117-2017:TEXT:PL:HTML&src=0 	  342117-2017 	  Republika Czeska-Praga: Us³ugi w zakresie danych 	  CZ 	  31/08/2017 	0	  	 z Vat 	  Brak wartosci w ofercie
http://ted.europa.eu/udl?uri=TED:NOTICE:341005-2017:TEXT:PL:HTML&src=0 	  341005-2017 	  Norwegia-Oslo: Us³ugi opracowywania oprogramowania dla internetu i intranetu 	  NO 	  30/08/2017 	6000000	 NOK 	 bez Vat 	  Wartosc bez VAT: 6 000 000.00 NOK
http://ted.europa.eu/udl?uri=TED:NOTICE:340788-2017:TEXT:PL:HTML&src=0 	  340788-2017 	  Hiszpania-Walencja: Awaryjne urz¹dzenia energetyczne 	  ES 	  30/08/2017 	799995	 EUR 	 z Vat 	  Wartosc: 799 995 EUR
http://ted.europa.eu/udl?uri=TED:NOTICE:340779-2017:TEXT:PL:HTML&src=0 	  340779-2017 	  Rumunia-Bucuresti: Urz¹dzenia sieciowe 	  RO 	  30/08/2017 	89096	 RON 	 z Vat 	  Wartosc: 89 096 RON
http://ted.europa.eu/udl?uri=TED:NOTICE:340356-2017:TEXT:PL:HTML&src=0 	  340356-2017 	  Belgia-Bruksela: Us³ugi wdra¿ania oprogramowania 	  BE 	  30/08/2017 	230460	 EUR 	 bez Vat 	  Wartosc bez VAT: 230 460.00 EUR
http://ted.europa.eu/udl?uri=TED:NOTICE:340333-2017:TEXT:PL:HTML&src=0 	  340333-2017 	  Niemcy-Hamburg: Pakiety oprogramowania do rozliczania czasu lub zarz¹dzania zasobami ludzkimi 	  DE 	  30/08/2017 	0	  	 z Vat 	  Brak wartosci w ofercie
http://ted.europa.eu/udl?uri=TED:NOTICE:340181-2017:TEXT:PL:HTML&src=0 	  340181-2017 	  Irlandia-Dublin: Us³ugi w zakresie konserwacji i napraw oprogramowania 	  IE 	  30/08/2017 	206588	 EUR 	 bez Vat 	  Wartosc bez VAT: 206 588.00 EUR
http://ted.europa.eu/udl?uri=TED:NOTICE:339115-2017:TEXT:PL:HTML&src=0 	  339115-2017 	  Norwegia-T?nsberg: System automatyzacji 	  NO 	  29/08/2017 	22000000	 NOK 	 bez Vat 	  Wartosc bez VAT: 22 000 000.00 NOK
http://ted.europa.eu/udl?uri=TED:NOTICE:338897-2017:TEXT:PL:HTML&src=0 	  338897-2017 	  Litwa-Wilno: Systemy baz danych 	  LT 	  29/08/2017 	1550798,96	 EUR 	 z Vat 	  Wartosc: 1 550 798,96 EUR£¹cznie z VAT. Stawka VAT (%) 21
http://ted.europa.eu/udl?uri=TED:NOTICE:338468-2017:TEXT:PL:HTML&src=0 	  338468-2017 	  Zjednoczone Królestwo-Leicester: Elektroniczne zarz¹dzanie danymi (EDM) 	  UK 	  29/08/2017 	500000	 GBP 	 bez Vat 	  Wartosc bez VAT: 500 000.00 GBP
http://ted.europa.eu/udl?uri=TED:NOTICE:338454-2017:TEXT:PL:HTML&src=0 	  338454-2017 	  Francja-Sanary-sur-Mer: Pakiety oprogramowania i systemy informatyczne 	  FR 	  29/08/2017 	0	  	 z Vat 	  Brak wartosci w ofercie
http://ted.europa.eu/udl?uri=TED:NOTICE:338401-2017:TEXT:PL:HTML&src=0 	  338401-2017 	  Francja-Nicea: Komputerowe us³ugi pokrewne 	  FR 	  29/08/2017 	5240000	 EUR 	 bez Vat 	  Wartosc bez VAT: 5 240 000.00 EUR
http://ted.europa.eu/udl?uri=TED:NOTICE:337935-2017:TEXT:PL:HTML&src=0 	  337935-2017 	  Bu³garia-Sofia: Pakiety oprogramowania do zarz¹dzania dokumentami 	  BG 	  29/08/2017 	1449380	 BGN 	 bez Vat 	  Wartosc bez VAT: 1 449 380.00 BGN
http://ted.europa.eu/udl?uri=TED:NOTICE:337893-2017:TEXT:PL:HTML&src=0 	  337893-2017 	  Polska-Gdañsk: Komputery przenoœne 	  PL 	  29/08/2017 	22083	 PLN 	 bez Vat 	  Wartosc bez VAT: 22 083.00 PLN
http://ted.europa.eu/udl?uri=TED:NOTICE:337843-2017:TEXT:PL:HTML&src=0 	  337843-2017 	  Polska-£ódŸ: Maszyny, aparatura, urz¹dzenia i wyroby elektryczne, oœwietlenie 	  PL 	  29/08/2017 	1442421	 PLN 	 bez Vat 	  Wartosc bez VAT: 1 442 421.00 PLN
http://ted.europa.eu/udl?uri=TED:NOTICE:337838-2017:TEXT:PL:HTML&src=0 	  337838-2017 	  Niemcy-Gelsenkirchen: Biblioteczny system zarz¹dzania 	  DE 	  29/08/2017 	434065,77	 EUR 	 bez Vat 	  Wartosc bez VAT: 434 065.77 EUR
http://ted.europa.eu/udl?uri=TED:NOTICE:337836-2017:TEXT:PL:HTML&src=0 	  337836-2017 	  Bu³garia-Sofia: Pakiety oprogramowania i systemy informatyczne 	  BG 	  29/08/2017 	2497117	 BGN 	 bez Vat 	  Wartosc bez VAT: 2 497 117.00 BGN
http://ted.europa.eu/udl?uri=TED:NOTICE:337325-2017:TEXT:PL:HTML&src=0 	  337325-2017 	  Norwegia-Oslo: Pakiety oprogramowania i systemy informatyczne 	  NO 	  26/08/2017 	0	  	 z Vat 	  Brak wartosci w ofercie
http://ted.europa.eu/udl?uri=TED:NOTICE:337300-2017:TEXT:PL:HTML&src=0 	  337300-2017 	  Zjednoczone Królestwo-Durham: Pakiety oprogramowania do zarz¹dzania relacjami z klientami 	  UK 	  26/08/2017 	0	  	 z Vat 	  Brak wartosci w ofercie
http://ted.europa.eu/udl?uri=TED:NOTICE:336441-2017:TEXT:PL:HTML&src=0 	  336441-2017 	  Francja-Le Mans: Us³ugi doradcze i dodatkowe w zakresie sprzêtu komputerowego 	  FR 	  26/08/2017 	913521	 EUR 	 bez Vat 	  Wartosc bez VAT: 913 521.00 EUR
http://ted.europa.eu/udl?uri=TED:NOTICE:336041-2017:TEXT:PL:HTML&src=0 	  336041-2017 	  Szwecja-Uppsala: Pakiety oprogramowania do zarz¹dzania relacjami z klientami 	  SE 	  26/08/2017 	2000000	 SEK 	 bez Vat 	  Wartosc bez VAT: 2 000 000.00 SEK
http://ted.europa.eu/udl?uri=TED:NOTICE:335225-2017:TEXT:PL:HTML&src=0 	  335225-2017 	  Polska-Warszawa: Us³ugi programowania oprogramowania aplikacyjnego 	  PL 	  25/08/2017 	11346811,5	 PLN 	 z Vat 	  Wartosc: 11 346 811,50 PLN£¹cznie z VAT. Stawka VAT (%) 23
http://ted.europa.eu/udl?uri=TED:NOTICE:334639-2017:TEXT:PL:HTML&src=0 	  334639-2017 	  Szwecja-Jönköping: Pakiety oprogramowania administracyjnego 	  SE 	  25/08/2017 	0	  	 z Vat 	  Brak wartosci w ofercie
http://ted.europa.eu/udl?uri=TED:NOTICE:334623-2017:TEXT:PL:HTML&src=0 	  334623-2017 	  Niderlandy-Zoetermeer: Pakiety oprogramowania szkoleniowego 	  NL 	  25/08/2017 	1100000	 EUR 	 bez Vat 	  Wartosc bez VAT: 1 100 000.00 EUR
http://ted.europa.eu/udl?uri=TED:NOTICE:334584-2017:TEXT:PL:HTML&src=0 	  334584-2017 	  Zjednoczone Królestwo-Cardiff: Elektroniczne zarz¹dzanie danymi (EDM) 	  UK 	  25/08/2017 	420160	 GBP 	 bez Vat 	  Wartosc bez VAT: 420 160.00 GBP
http://ted.europa.eu/udl?uri=TED:NOTICE:333981-2017:TEXT:PL:HTML&src=0 	  333981-2017 	  Niderlandy-Lejda: Analityczne lub naukowe pakiety oprogramowania 	  NL 	  25/08/2017 	1	 EUR 	 bez Vat 	  Wartosc bez VAT: 1.00 EUR
http://ted.europa.eu/udl?uri=TED:NOTICE:333389-2017:TEXT:PL:HTML&src=0 	  333389-2017 	  Niemcy-Monachium: Biblioteczny system zarz¹dzania 	  DE 	  24/08/2017 	0	  	 z Vat 	  Brak wartosci w ofercie
http://ted.europa.eu/udl?uri=TED:NOTICE:332803-2017:TEXT:PL:HTML&src=0 	  332803-2017 	  Republika Czeska-Olomouc: Us³ugi wdra¿ania oprogramowania 	  CZ 	  24/08/2017 	0	  	 z Vat 	  Brak wartosci w ofercie
http://ted.europa.eu/udl?uri=TED:NOTICE:332789-2017:TEXT:PL:HTML&src=0 	  332789-2017 	  Niemcy-Recklinghausen: Us³ugi w zakresie konserwacji i wsparcia systemów 	  DE 	  24/08/2017 	765000	 EUR 	 bez Vat 	  Wartosc bez VAT: 765 000.00 EUR
http://ted.europa.eu/udl?uri=TED:NOTICE:332229-2017:TEXT:PL:HTML&src=0 	  332229-2017 	  Polska-Œwiebodzin: Komputery przenoœne 	  PL 	  24/08/2017 	906412	 PLN 	 bez Vat 	  Wartosc bez VAT: 906 412.00 PLN
http://ted.europa.eu/udl?uri=TED:NOTICE:332204-2017:TEXT:PL:HTML&src=0 	  332204-2017 	  Niemcy-Saarbrücken: Pakiety oprogramowania do zarz¹dzania dokumentami 	  DE 	  24/08/2017 	1370000	 EUR 	 bez Vat 	  Wartosc bez VAT: 1 370 000.00 EUR
http://ted.europa.eu/udl?uri=TED:NOTICE:329432-2017:TEXT:PL:HTML&src=0 	  329432-2017 	  Niemcy-Drezno: Pakiety oprogramowania i systemy informatyczne 	  DE 	  22/08/2017 	0	  	 z Vat 	  Brak wartosci w ofercie
http://ted.europa.eu/udl?uri=TED:NOTICE:328898-2017:TEXT:PL:HTML&src=0 	  328898-2017 	  Francja-Pary¿: System zarz¹dzania baz¹ danych 	  FR 	  22/08/2017 	24800	 EUR 	 bez Vat 	  Wartosc bez VAT: 24 800.00 EUR
http://ted.europa.eu/udl?uri=TED:NOTICE:327912-2017:TEXT:PL:HTML&src=0 	  327912-2017 	  Rumunia-Arad: System automatyzacji 	  RO 	  19/08/2017 	1307520	 RON 	 z Vat 	  Wartosc: 1 307 520 RON
http://ted.europa.eu/udl?uri=TED:NOTICE:327608-2017:TEXT:PL:HTML&src=0 	  327608-2017 	  Szwecja-Sztokholm: Systemy baz danych 	  SE 	  19/08/2017 	1920000	 SEK 	 bez Vat 	  Wartosc bez VAT: 1 920 000.00 SEK
http://ted.europa.eu/udl?uri=TED:NOTICE:327594-2017:TEXT:PL:HTML&src=0 	  327594-2017 	  Finlandia-Vaasa: Us³ugi w zakresie oprogramowania 	  FI 	  19/08/2017 	133000	 EUR 	 bez Vat 	  Wartosc bez VAT: 133 000.00 EUR
http://ted.europa.eu/udl?uri=TED:NOTICE:327570-2017:TEXT:PL:HTML&src=0 	  327570-2017 	  Finlandia-Pieksämäki: Pakiety oprogramowania do tworzenia dokumentów 	  FI 	  19/08/2017 	250000	 EUR 	 bez Vat 	  Wartosc bez VAT: 250 000.00 EUR
http://ted.europa.eu/udl?uri=TED:NOTICE:327451-2017:TEXT:PL:HTML&src=0 	  327451-2017 	  Francja-Montreuil: Us³ugi bankowe 	  FR 	  19/08/2017 	455000	 EUR 	 bez Vat 	  Wartosc bez VAT: 455 000.00 EUR
http://ted.europa.eu/udl?uri=TED:NOTICE:326526-2017:TEXT:PL:HTML&src=0 	  326526-2017 	  Norwegia-Kolbotn: Pakiety oprogramowania do publikowania elektronicznego 	  NO 	  18/08/2017 	292600	 NOK 	 bez Vat 	  Wartosc bez VAT: 292 600.00 NOK
http://ted.europa.eu/udl?uri=TED:NOTICE:326119-2017:TEXT:PL:HTML&src=0 	  326119-2017 	  Belgia-Bruksela: Pakiety oprogramowania i systemy informatyczne 	  BE 	  18/08/2017 	0	  	 z Vat 	  Brak wartosci w ofercie
http://ted.europa.eu/udl?uri=TED:NOTICE:325359-2017:TEXT:PL:HTML&src=0 	  325359-2017 	  Polska-Gdañsk: Systemy operacyjne 	  PL 	  18/08/2017 	73306	 PLN 	 bez Vat 	  Wartosc bez VAT: 73 306.00 PLN
http://ted.europa.eu/udl?uri=TED:NOTICE:325261-2017:TEXT:PL:HTML&src=0 	  325261-2017 	  Szwecja-Göteborg: Pakiety oprogramowania i systemy informatyczne 	  SE 	  18/08/2017 	4800000	 SEK 	 bez Vat 	  Wartosc bez VAT: 4 800 000.00 SEK
http://ted.europa.eu/udl?uri=TED:NOTICE:324250-2017:TEXT:PL:HTML&src=0 	  324250-2017 	  Republika Czeska-Havíøov: Komputerowy system steruj¹cy 	  CZ 	  17/08/2017 	8893000	 CZK 	 bez Vat 	  Wartosc bez VAT: 8 893 000.00 CZK
http://ted.europa.eu/udl?uri=TED:NOTICE:324050-2017:TEXT:PL:HTML&src=0 	  324050-2017 	  Szwecja-Västervik: Pakiety oprogramowania i systemy informatyczne 	  SE 	  17/08/2017 	5000000	 SEK 	 bez Vat 	  Wartosc bez VAT: 5 000 000.00 SEK
http://ted.europa.eu/udl?uri=TED:NOTICE:324002-2017:TEXT:PL:HTML&src=0 	  324002-2017 	  Zjednoczone Królestwo-Londyn: Pakiety oprogramowania do opracowywania harmonogramów i kontroli produkcji 	  UK 	  17/08/2017 	200000	 GBP 	 bez Vat 	  Wartosc bez VAT: 200 000.00 GBP
